,n_estimators,criterion,max_depth,min_samples_split,max_features,bootstrap,max_samples,random_state,n_jobs,rmspe_train,rmspe_val,algoritmo,tiempo_min
0,55,poisson,14,84,0.22331051116937,True,0.2905029783091159,42,-1,0.3455589811379533,0.36702353363951373,RandomForestRegressor,0.0
0,65,friedman_mse,8,77,0.7157149414057438,True,0.7419317467085318,42,-1,0.3525535357494146,0.3744557511421718,RandomForestRegressor,0.0
0,68,friedman_mse,12,76,0.24676579105623642,True,0.7320356820033773,42,-1,0.352679450168526,0.37458833074765474,RandomForestRegressor,0.0
0,61,squared_error,11,90,0.7915876094482,True,0.7573494734409167,42,-1,0.35178911103738814,0.3736500221522374,RandomForestRegressor,0.0
0,77,poisson,15,65,0.2121242304804951,True,0.6636193612262048,42,-1,0.342821655528731,0.3638359746404767,RandomForestRegressor,0.0
0,70,squared_error,5,86,0.5341716375359262,True,0.7463692858293633,42,-1,0.3530745689434004,0.3750041152037577,RandomForestRegressor,0.0
0,71,squared_error,11,94,0.5594235954491507,True,0.7492206424258974,42,-1,0.3541087617688645,0.3760906437195259,RandomForestRegressor,0.0
0,65,squared_error,11,88,0.7749148437501865,True,0.47458138109621023,42,-1,0.353354222187168,0.37529816865927157,RandomForestRegressor,0.0
0,58,friedman_mse,9,74,0.306688106293868,True,0.5316254690091223,42,-1,0.35453722321566483,0.37654006182501415,RandomForestRegressor,0.0
0,70,friedman_mse,9,85,0.43511042736633476,True,0.7121002634698186,42,-1,0.35209106301982174,0.37396846331322703,RandomForestRegressor,0.0
0,63,friedman_mse,13,63,0.417886955717439,True,0.6763700905587954,42,-1,0.32922118596538696,0.34900625933898055,RandomForestRegressor,0.0
0,70,poisson,14,60,0.7129956751603559,True,0.7149295164424676,42,-1,0.3517418551854867,0.3518965062408717,RandomForestRegressor,0.0
0,68,friedman_mse,6,93,0.21583969648537224,True,0.5047339737799688,42,-1,0.3539510780163189,0.3759251416404893,RandomForestRegressor,0.0
0,56,poisson,13,92,0.6961665885511594,True,0.43801068656861425,42,-1,0.3519765680410874,0.3738477428432753,RandomForestRegressor,0.0
0,80,friedman_mse,9,75,0.3217955034098544,True,0.5602979874802407,42,-1,0.3537201628223461,0.37568267330676464,RandomForestRegressor,0.0
0,77,friedman_mse,14,74,0.5568372923583895,True,0.6165214644213195,42,-1,0.35343983718103755,0.37538815510973456,RandomForestRegressor,0.0
0,59,poisson,7,79,0.3509285691047552,True,0.5581634697248135,42,-1,0.3517973820796076,0.3736587479189329,RandomForestRegressor,0.0
0,73,poisson,15,76,0.44759931986360024,True,0.426984464217497,42,-1,0.354919776433119,0.37694097565400625,RandomForestRegressor,0.0
0,68,friedman_mse,7,63,0.3911210797134792,True,0.7707741257430465,42,-1,0.3213174971765899,0.33510985426892603,RandomForestRegressor,0.0
0,68,friedman_mse,6,93,0.5422269295806861,True,0.6403471513534599,42,-1,0.35306217198328543,0.3749910755656888,RandomForestRegressor,0.0
0,50,poisson,13,91,0.7332796112296807,True,0.2120204308660428,42,-1,0.3387102006140353,0.35958531671913424,RandomForestRegressor,0.0
0,72,squared_error,6,91,0.2678200776409429,True,0.5435874363826834,42,-1,0.35362231176640674,0.37557988910499035,RandomForestRegressor,0.0
0,66,squared_error,5,76,0.7150967887109916,True,0.33203801053263526,42,-1,0.35192905592122004,0.3737976376879818,RandomForestRegressor,0.0
0,71,squared_error,6,90,0.6416073167459633,True,0.5521433722132918,42,-1,0.3539303765827798,0.37590340952090323,RandomForestRegressor,0.0
0,58,squared_error,14,65,0.6606837653787767,True,0.5626145591932301,42,-1,0.35327640936807614,0.37521636770316663,RandomForestRegressor,0.0
0,78,friedman_mse,13,76,0.38751339158067755,True,0.28871042772387717,42,-1,0.3514394984178395,0.3732810297977372,RandomForestRegressor,0.0
0,72,squared_error,8,80,0.7774046418476817,True,0.7616657146816048,42,-1,0.35297430779648775,0.3748986457952045,RandomForestRegressor,0.0
0,73,friedman_mse,8,79,0.38685599550792726,True,0.41157727608006767,42,-1,0.35621342146985024,0.3782943247997771,RandomForestRegressor,0.0
0,73,poisson,14,71,0.5388834215758174,True,0.46322365327946863,42,-1,0.3526804014489478,0.37458933223626795,RandomForestRegressor,0.0
0,70,squared_error,10,95,0.21032821135222052,True,0.7935569914520317,42,-1,0.35275177224434684,0.3746644636772827,RandomForestRegressor,0.0
0,74,squared_error,15,81,0.28375898699101265,True,0.3648972271287332,42,-1,0.3528306587334715,0.37474749244453753,RandomForestRegressor,0.0
0,68,squared_error,9,81,0.5846123998730051,True,0.35837110494679647,42,-1,0.3522677467602752,0.3741546898638706,RandomForestRegressor,0.0
0,53,friedman_mse,12,90,0.22185685983278036,True,0.22691978179886554,42,-1,0.34123556691962326,0.36235033121532806,RandomForestRegressor,0.0
0,70,friedman_mse,13,76,0.426846614832024,True,0.5328500558046589,42,-1,0.35374711244917206,0.3757109776671909,RandomForestRegressor,0.0
0,54,friedman_mse,10,83,0.327919762148612,True,0.4343831881769686,42,-1,0.35188586549595496,0.37375208517127606,RandomForestRegressor,0.0
0,61,poisson,13,86,0.7425083401496113,True,0.32573300776683856,42,-1,0.3510354825374475,0.37285422796889706,RandomForestRegressor,0.0
0,68,poisson,14,84,0.6687536341341023,True,0.21361543609540046,42,-1,0.3475414326360269,0.36914453122975555,RandomForestRegressor,0.0
0,58,friedman_mse,6,80,0.7154350913811904,True,0.7917482150985666,42,-1,0.3520712290839007,0.37394755328274437,RandomForestRegressor,0.0
0,77,friedman_mse,12,85,0.3120106472077877,True,0.6643275266600969,42,-1,0.354061041458944,0.37604056337008673,RandomForestRegressor,0.0
0,66,squared_error,13,73,0.3464475255188253,True,0.43636590783951257,42,-1,0.35413017395670576,0.3761131131603148,RandomForestRegressor,0.0
0,74,squared_error,13,60,0.32564057114691614,True,0.4031845279895496,42,-1,0.3558414824788345,0.3779055907691835,RandomForestRegressor,0.0
0,52,friedman_mse,14,63,0.3576070218363424,True,0.29184645129430187,42,-1,0.34517670577554793,0.3666130665054704,RandomForestRegressor,0.0
0,57,squared_error,12,93,0.38476578694696795,True,0.7745012969210088,42,-1,0.3507686655300013,0.3725721299289779,RandomForestRegressor,0.0
0,51,friedman_mse,13,71,0.25617808805465647,True,0.6826480274646397,42,-1,0.3501137663075831,0.37187892306270515,RandomForestRegressor,0.0
0,69,poisson,9,61,0.6257388874933096,True,0.4148272774341475,42,-1,0.3562664677614913,0.3783497424609244,RandomForestRegressor,0.0
0,50,squared_error,7,72,0.6336983820916392,True,0.49744797308817423,42,-1,0.34898971401190476,0.3706863884891257,RandomForestRegressor,0.0
0,64,friedman_mse,10,78,0.2893897409275583,True,0.27731912778876855,42,-1,0.3497698146416805,0.37151438828073646,RandomForestRegressor,0.0
0,80,squared_error,6,94,0.6729854521353067,True,0.3686279907205726,42,-1,0.3523398029982698,0.3742306156890538,RandomForestRegressor,0.0
0,69,friedman_mse,5,82,0.24763581082641123,True,0.22101945461568093,42,-1,0.34652431540377204,0.3680579000274321,RandomForestRegressor,0.0
0,75,squared_error,12,89,0.473687075325885,True,0.4728472796124424,42,-1,0.35294653508140633,0.374869426100535,RandomForestRegressor,0.0
0,73,poisson,6,68,0.6150567498480881,True,0.41874075049501674,42,-1,0.35575703358474564,0.3778172873339299,RandomForestRegressor,0.0
0,80,friedman_mse,13,69,0.40911978332121723,True,0.6911001642844808,42,-1,0.3518266155148831,0.37368958716318207,RandomForestRegressor,0.0
0,65,poisson,12,69,0.7124968611690237,True,0.6863866014207842,42,-1,0.35258109635408164,0.3744847739562244,RandomForestRegressor,0.0
0,60,friedman_mse,13,93,0.5725673356393947,True,0.21866512308890032,42,-1,0.3456034322932664,0.3670712309973421,RandomForestRegressor,0.0
0,79,friedman_mse,8,72,0.5622209888712171,True,0.5948296195338394,42,-1,0.35390350792357894,0.37587520164210664,RandomForestRegressor,0.0
0,66,squared_error,5,69,0.3207260387161438,True,0.280827141310167,42,-1,0.3487954385155363,0.3704799166540253,RandomForestRegressor,0.0
0,67,poisson,13,74,0.3305399262717676,True,0.4998092595994618,42,-1,0.35193109486416346,0.37379978802520064,RandomForestRegressor,0.0
0,63,squared_error,10,81,0.7030306632223038,True,0.615363430679557,42,-1,0.35199993669812935,0.3738723847988516,RandomForestRegressor,0.0
0,51,poisson,5,63,0.6138721615265001,True,0.6683005575974486,42,-1,0.3370565746892159,0.35771026021000996,RandomForestRegressor,0.0
0,50,friedman_mse,5,92,0.7883595089027604,True,0.5169519249321322,42,-1,0.3511576717912573,0.37298335309467096,RandomForestRegressor,0.0
0,59,poisson,10,71,0.40146187742442785,True,0.5138425678389522,42,-1,0.3539123229426465,0.3758844562140372,RandomForestRegressor,0.0
0,74,squared_error,7,68,0.7652847436962091,True,0.7684966461465577,42,-1,0.3166296004176371,0.33413279779360067,RandomForestRegressor,0.0
0,73,poisson,9,79,0.46167398455072595,True,0.709297302337976,42,-1,0.35290145710791265,0.3748219955761186,RandomForestRegressor,0.0
0,55,squared_error,15,87,0.7436522139046711,True,0.557625875044808,42,-1,0.35170301814198374,0.3735591857799822,RandomForestRegressor,0.0
0,75,poisson,9,79,0.5849318147742847,True,0.25172071502720106,42,-1,0.3477213683396521,0.3693364319966282,RandomForestRegressor,0.0
0,63,friedman_mse,11,80,0.5191035853167141,True,0.5958923369613387,42,-1,0.35128877269472847,0.373121852661291,RandomForestRegressor,0.0
0,74,squared_error,11,84,0.6351044119610842,True,0.7620698208721097,42,-1,0.3531927313202929,0.3751283848562935,RandomForestRegressor,0.0
0,65,friedman_mse,12,72,0.20030801146820387,True,0.6645762442050829,42,-1,0.352599838424194,0.37450450931370866,RandomForestRegressor,0.0
0,67,poisson,12,95,0.5100302318534451,True,0.3411763244685614,42,-1,0.35116413815387715,0.37299018542892565,RandomForestRegressor,0.0
0,65,squared_error,13,83,0.42015971298896776,True,0.33943482735432073,42,-1,0.35326506047228007,0.37520443594211106,RandomForestRegressor,0.0
0,69,friedman_mse,8,86,0.2367536494046668,True,0.4397385483028789,42,-1,0.353411325967984,0.37535819005312177,RandomForestRegressor,0.0
0,68,friedman_mse,8,85,0.24702966606658405,True,0.39478704566492884,42,-1,0.355210543127105,0.3772454796031726,RandomForestRegressor,0.0
0,71,friedman_mse,8,82,0.6123104081955368,True,0.6670180079613596,42,-1,0.35410154127264004,0.3760830664650361,RandomForestRegressor,0.0
0,52,squared_error,12,84,0.35261985322528044,True,0.3857571650554146,42,-1,0.3508757496922926,0.37268536940781877,RandomForestRegressor,0.0
0,53,poisson,11,86,0.5548100611560376,True,0.6673879637173303,42,-1,0.35102121813328746,0.3728391513354738,RandomForestRegressor,0.0
0,72,poisson,15,92,0.3623099764485266,True,0.5094051115489152,42,-1,0.35375877556621316,0.3757232265537305,RandomForestRegressor,0.0
0,68,poisson,12,60,0.6875951608231017,True,0.520733918370673,42,-1,0.3545721018686105,0.37657662809635306,RandomForestRegressor,0.0
0,52,friedman_mse,7,67,0.3762982128339877,True,0.5656076823270603,42,-1,0.35130627754508253,0.37314034203509444,RandomForestRegressor,0.0
0,61,squared_error,9,91,0.5019423308712376,True,0.3744497756345886,42,-1,0.3535412981733571,0.3754947742556211,RandomForestRegressor,0.0
0,64,squared_error,14,74,0.22323549498029516,True,0.32658561556291266,42,-1,0.3531135883191839,0.37504515500380897,RandomForestRegressor,0.0
0,64,poisson,9,64,0.6378796306870271,True,0.24948598602679556,42,-1,0.35057329968903944,0.37236545622024475,RandomForestRegressor,0.0
0,59,squared_error,9,74,0.475741979461598,True,0.49252053187758243,42,-1,0.3515475880253468,0.37339514427403414,RandomForestRegressor,0.0
0,64,poisson,13,95,0.2737584508099886,True,0.6730796474515663,42,-1,0.35275111780370666,0.3746637748092927,RandomForestRegressor,0.0
0,56,poisson,13,77,0.7330156082996555,True,0.44021477409512244,42,-1,0.3519765680410874,0.3738477428432753,RandomForestRegressor,0.0
0,68,friedman_mse,13,91,0.7048847375545211,True,0.3667549761660267,42,-1,0.35243671759316886,0.3743327146181298,RandomForestRegressor,0.0
0,55,friedman_mse,5,66,0.4262471490894156,True,0.32511738560872544,42,-1,0.345915341495176,0.36740573350377714,RandomForestRegressor,0.0
0,67,friedman_mse,8,60,0.22655182049949804,True,0.23592641410534143,42,-1,0.3447614948577765,0.3661666693483118,RandomForestRegressor,0.0
0,69,poisson,15,77,0.7029249473054149,True,0.6912238597416477,42,-1,0.3531617461068835,0.37509580138398735,RandomForestRegressor,0.0
0,52,poisson,6,77,0.40714267436827645,True,0.35313341691533695,42,-1,0.3473663973768117,0.3689577621214598,RandomForestRegressor,0.0
0,78,poisson,12,74,0.3389138937184678,True,0.4679204885331217,42,-1,0.3531135883191839,0.37504515500380886,RandomForestRegressor,0.0
0,76,poisson,15,71,0.6522603843220123,True,0.419257782355626,42,-1,0.3551903824095363,0.3772243724188754,RandomForestRegressor,0.0
0,78,friedman_mse,14,60,0.2640943407414532,True,0.6510156769143955,42,-1,0.3153281951286628,0.3331580377071122,RandomForestRegressor,0.0
0,69,poisson,9,63,0.43573855194452993,True,0.5964807214546705,42,-1,0.35210939834177163,0.3739877925493541,RandomForestRegressor,0.0
0,76,squared_error,15,87,0.400447330037227,True,0.6225626439646168,42,-1,0.35356698225086125,0.37552176023907075,RandomForestRegressor,0.0
0,65,squared_error,13,73,0.4509682280192152,True,0.42552855643241816,42,-1,0.35566076802009305,0.3777166091363049,RandomForestRegressor,0.0
0,60,friedman_mse,14,78,0.4174815353644955,True,0.5411919087227994,42,-1,0.3529498158169332,0.37487287786156653,RandomForestRegressor,0.0
0,50,squared_error,15,80,0.2215966640840022,True,0.40849872366067963,42,-1,0.35068814587319136,0.3724869619995335,RandomForestRegressor,0.0
0,66,poisson,5,72,0.22497407257522764,True,0.2671101394691935,42,-1,0.3487760671450441,0.37045932323927605,RandomForestRegressor,0.0
0,61,squared_error,7,68,0.7891431592230913,True,0.698673682994457,42,-1,0.34682868271715944,0.3683834086338887,RandomForestRegressor,0.0
0,71,poisson,10,73,0.7106659933616248,True,0.7419282124412403,42,-1,0.3538164794974812,0.3757838239528949,RandomForestRegressor,0.0
0,57,squared_error,10,93,0.5057641580200887,True,0.5075191682665946,42,-1,0.3534287921426263,0.3753765470905553,RandomForestRegressor,0.0
0,66,poisson,9,86,0.2741054247843199,True,0.7482905919451366,42,-1,0.3524618602536841,0.374359198479963,RandomForestRegressor,0.0
0,73,friedman_mse,9,72,0.5918085405045692,True,0.6508219446627268,42,-1,0.35337859864554777,0.37532379153166673,RandomForestRegressor,0.0
0,60,squared_error,14,80,0.4588595681148108,True,0.7498304261227187,42,-1,0.3513993610587582,0.3732386475818078,RandomForestRegressor,0.0
0,79,friedman_mse,12,93,0.34654088606860534,True,0.22538903013847966,42,-1,0.34764610314016026,0.36925617388662674,RandomForestRegressor,0.0
0,73,squared_error,13,75,0.40336811271705864,True,0.3935081075746665,42,-1,0.3557592213754974,0.37781957517666004,RandomForestRegressor,0.0
0,62,friedman_mse,8,89,0.6569684434653522,True,0.3070982877946127,42,-1,0.3497169577823457,0.37145833954137536,RandomForestRegressor,0.0
0,64,poisson,9,65,0.48030923282845467,True,0.6110106891051011,42,-1,0.35261371653484747,0.37451912238005913,RandomForestRegressor,0.0
0,56,squared_error,13,78,0.6214777335024029,True,0.49875805588386973,42,-1,0.35282133806344806,0.3747376831374106,RandomForestRegressor,0.0
0,63,poisson,11,65,0.3579524065736779,True,0.25880774671982276,42,-1,0.3491060010942235,0.37080992435478316,RandomForestRegressor,0.0
0,78,squared_error,10,93,0.3146686769954218,True,0.6108506194426276,42,-1,0.354088920012305,0.37606982131174,RandomForestRegressor,0.0
0,50,squared_error,15,86,0.7542970663700468,True,0.546787791126725,42,-1,0.3494239762608605,0.37114752530118,RandomForestRegressor,0.0
0,66,poisson,14,80,0.4580520130404137,True,0.6564414283297073,42,-1,0.3521038741481055,0.37398196899050956,RandomForestRegressor,0.0
0,80,poisson,8,64,0.5461560490242552,True,0.7077900752697812,42,-1,0.31764282162316243,0.33406317493410403,RandomForestRegressor,0.0
0,64,poisson,15,77,0.606042153395334,True,0.2972056003740057,42,-1,0.35266341694493253,0.3745714509655885,RandomForestRegressor,0.0
0,64,friedman_mse,10,67,0.3831979721872928,True,0.4607375363248264,42,-1,0.3544210689715554,0.376418267575122,RandomForestRegressor,0.0
0,69,friedman_mse,11,77,0.2871405628073237,True,0.38442727267512133,42,-1,0.35396843405257855,0.37594336103809656,RandomForestRegressor,0.0
0,57,squared_error,14,66,0.462196019447095,True,0.2200082623717592,42,-1,0.34519910291237277,0.36663712903745077,RandomForestRegressor,0.0
0,61,poisson,15,62,0.32220931545416115,True,0.30444446304752065,42,-1,0.34972701052033806,0.37146899992997506,RandomForestRegressor,0.0
0,66,poisson,9,75,0.6291439142353052,True,0.2567762785010293,42,-1,0.34859569588783995,0.3702675212567001,RandomForestRegressor,0.0
0,78,squared_error,11,64,0.7306983230451976,True,0.7830044000783789,42,-1,0.3213181835296204,0.3326842454191504,RandomForestRegressor,0.0
0,74,friedman_mse,12,78,0.2921183554426132,True,0.5935761452480666,42,-1,0.353885760969324,0.375856569206205,RandomForestRegressor,0.0
0,77,friedman_mse,12,92,0.31356147787279587,True,0.5517839276177459,42,-1,0.35376203823055163,0.37572665302569963,RandomForestRegressor,0.0
0,55,poisson,11,94,0.601787119518546,True,0.5840635141995209,42,-1,0.35243394718876153,0.37432979633520336,RandomForestRegressor,0.0
0,77,squared_error,15,69,0.4563531231171166,True,0.5466942720098373,42,-1,0.35376203823055163,0.37572665302569963,RandomForestRegressor,0.0
0,61,squared_error,7,63,0.5707094573627749,True,0.3103038165548744,42,-1,0.34972701052033806,0.37146899992997506,RandomForestRegressor,0.0
0,51,poisson,14,80,0.49936627983293225,True,0.5549095959333381,42,-1,0.3493105872087287,0.37102717040106575,RandomForestRegressor,0.0
0,71,friedman_mse,14,94,0.5645795506291449,True,0.5525502356539097,42,-1,0.3539303765827798,0.37590340952090323,RandomForestRegressor,0.0
0,52,friedman_mse,15,79,0.6839200650574684,True,0.5487989426659892,42,-1,0.35085317637365704,0.37266150105866175,RandomForestRegressor,0.0
0,63,poisson,15,72,0.6377544308402772,True,0.28131316970538434,42,-1,0.34943260307229473,0.3711566806105773,RandomForestRegressor,0.0
0,79,friedman_mse,12,63,0.3566635494970418,True,0.3265744791113271,42,-1,0.35082295436037275,0.372629543112705,RandomForestRegressor,0.0
0,79,friedman_mse,9,60,0.41060896508424494,True,0.7409810690314163,42,-1,0.3286271876760365,0.34084808012429474,RandomForestRegressor,0.0
0,78,squared_error,9,73,0.25171264900755397,True,0.4364772982716336,42,-1,0.3542460962217169,0.37623474098000187,RandomForestRegressor,0.0
0,68,poisson,15,72,0.6191297683658968,True,0.21699033872687976,42,-1,0.3475414326360269,0.36914453122975555,RandomForestRegressor,0.0
0,60,friedman_mse,5,72,0.414975473026072,True,0.5762432791968641,42,-1,0.3520221551897051,0.37389581265145216,RandomForestRegressor,0.0
0,75,friedman_mse,15,62,0.5555639522349486,True,0.26555065852001586,42,-1,0.3491060010942235,0.37080992435478316,RandomForestRegressor,0.0
0,57,poisson,6,81,0.7434742424962415,True,0.43768562925579857,42,-1,0.35192539322813793,0.3737937748635013,RandomForestRegressor,0.0
0,50,friedman_mse,6,81,0.7438196951647909,True,0.41057582394080117,42,-1,0.35068814587319136,0.3724869619995335,RandomForestRegressor,0.0
0,67,poisson,7,91,0.23167725271607764,True,0.7062597480924904,42,-1,0.35159397514229795,0.3734441078394471,RandomForestRegressor,0.0
0,53,squared_error,10,87,0.5868404643497511,True,0.4328009445352865,42,-1,0.3512871686488291,0.37312015835968204,RandomForestRegressor,0.0
0,50,poisson,7,60,0.375467006529577,True,0.35944642777523633,42,-1,0.3459226108208638,0.3674135255486445,RandomForestRegressor,0.0
0,72,friedman_mse,7,92,0.2367662924875875,True,0.5006469706930243,42,-1,0.35315913138939,0.3750930516910595,RandomForestRegressor,0.0
0,62,friedman_mse,11,64,0.5449309555057995,True,0.2651111180708877,42,-1,0.34893022697829557,0.3706231784205301,RandomForestRegressor,0.0
0,65,friedman_mse,7,87,0.2602828104000239,True,0.4313551806726979,42,-1,0.35508815468573895,0.37711733171638573,RandomForestRegressor,0.0
0,64,friedman_mse,15,71,0.565891668249785,True,0.45680650553613755,42,-1,0.3544210689715554,0.376418267575122,RandomForestRegressor,0.0
0,68,poisson,12,62,0.4539307328863689,True,0.673528933672567,42,-1,0.32768184102743714,0.3464832876573663,RandomForestRegressor,0.0
0,67,poisson,14,65,0.6477547485042874,True,0.3767456739404545,42,-1,0.3520507929859034,0.373926007392626,RandomForestRegressor,0.0
0,67,squared_error,13,92,0.26212611123192214,True,0.4244343568273103,42,-1,0.35382916086954896,0.37579714017335825,RandomForestRegressor,0.0
0,61,poisson,14,77,0.49321071259716004,True,0.7293693067351221,42,-1,0.3520164372452455,0.37388978359512226,RandomForestRegressor,0.0
0,74,squared_error,11,60,0.7191753626192452,True,0.6913781324500573,42,-1,0.3027870482272081,0.31259657638405913,RandomForestRegressor,0.0
0,80,friedman_mse,6,93,0.44128617391879227,True,0.31652013227286246,42,-1,0.3499137464787401,0.37166697280646444,RandomForestRegressor,0.0
0,57,friedman_mse,14,87,0.7477622246869398,True,0.7348595740195456,42,-1,0.3515774364235025,0.3734266511508205,RandomForestRegressor,0.0
0,80,friedman_mse,5,83,0.46638193473974665,True,0.561938933953432,42,-1,0.3537201628223461,0.37568267330676447,RandomForestRegressor,0.0
0,51,poisson,15,74,0.38125680608211115,True,0.4676021309983721,42,-1,0.348861889313326,0.3705505513079503,RandomForestRegressor,0.0
0,54,squared_error,6,91,0.79116334756134,True,0.6942823178519472,42,-1,0.35187658596659865,0.37374229753082505,RandomForestRegressor,0.0
0,50,squared_error,5,68,0.6450131197258935,True,0.468253464193449,42,-1,0.3483612945174264,0.3700181238666504,RandomForestRegressor,0.0
0,76,friedman_mse,9,88,0.23266954696361994,True,0.25314210661440734,42,-1,0.34819239769163435,0.36983832190435656,RandomForestRegressor,0.0
0,76,friedman_mse,15,74,0.3060068471110891,True,0.6488018293612998,42,-1,0.3535149852654756,0.37546712595908555,RandomForestRegressor,0.0
0,69,friedman_mse,11,83,0.6270670548318251,True,0.7413121532510623,42,-1,0.3530606959032215,0.3749895229387759,RandomForestRegressor,0.0
0,61,squared_error,11,93,0.23618330607707466,True,0.20348858408187842,42,-1,0.3486304520848979,0.3703044873911279,RandomForestRegressor,0.0
0,64,friedman_mse,10,84,0.2322065756270829,True,0.792778352308068,42,-1,0.3520261711318756,0.37390004705110236,RandomForestRegressor,0.0
0,58,poisson,11,62,0.45292549362439594,True,0.3346219084395857,42,-1,0.34910600109422346,0.3708099243547831,RandomForestRegressor,0.0
0,57,poisson,14,70,0.7218023845908377,True,0.744657707097159,42,-1,0.34586342399489756,0.36732566084616886,RandomForestRegressor,0.0
0,54,poisson,15,92,0.7605482548212172,True,0.7669072046011114,42,-1,0.350737892278658,0.3725395822084834,RandomForestRegressor,0.0
0,56,squared_error,7,95,0.4334557685050317,True,0.20022355420614724,42,-1,0.34456389544073623,0.365954018083424,RandomForestRegressor,0.0
0,52,friedman_mse,12,80,0.41513210010827434,True,0.6616289748332642,42,-1,0.35099654392279456,0.37281307089746807,RandomForestRegressor,0.0
0,56,friedman_mse,8,66,0.7759020644407584,True,0.2569831244276674,42,-1,0.3448012224718201,0.3662094066799341,RandomForestRegressor,0.0
0,57,friedman_mse,5,83,0.5925052999794491,True,0.6043607089762626,42,-1,0.35174732460482777,0.37360593574682943,RandomForestRegressor,0.0
