timestamp,id,funnel_id,total_price,without_discount_price,variant_item_1,variant_item_2,variant_item_3,variant_item_4,variant_item_5
2024-02-18 17:27:35.343000,ajs-next-544be6faf94605fd68e4088151eb2e29,66,55.97,null,EMP-HWL-42002-L-BLK,SHE-CSL-41402-XL-BLK,,,
2024-01-05 22:51:34.514000,ajs-next-56f3a940d7ff8500b3e52460136f4233,63,32.99,null,SHE-SNC-62001-S-BLK,,,,
2024-02-20 21:51:47.268000,ajs-next-a0e57b07f3f40309581b8d0738d71ddc,303,32.99,null,TRU-LAB3-10210-XL-BLK,,,,
2024-02-21 20:03:43.912000,ajs-next-0b00cb848378a61616ac7317e0b0fd0b,66,88.96,null,EMP-OBC-73001-2XL-BLK,EMP-HWBS-18437-2XL-BLK,EMP-CP-44001-S-BLK,,
2024-04-11 15:55:22.122000,ajs-next-f58fd544ca08c67160b03356dded4f06,613,47.98,null,SP-SL-XLXXL-BLK,SHE-SNC-62001-XL-BLK,,,
2024-04-05 15:34:41.770000,ajs-next-8033651543c06fcfe6e22805c8c28eff,80,88.28999999999999,null,TRU-WSB-10024-4XL-BLK,TRU-WSB-10024-4XL-BGE,TRU-WSB-10024-4XL-SEA,,
2024-04-11 02:29:22.039000,ajs-next-a8d0bf2d8975d0cc100a4854244b8485,71,67.5,null,TRU-SPB-10022-3XL-BLK,TRU-SPB-10022-3XL-BGE,,,
2024-03-12 15:41:22.706000,ajs-next-ca7550286474bca63b5f796c2de95e07,493,55.8,null,TRU-SPB-10022-S-BLK,,,,
2024-02-24 17:26:13.859000,ajs-next-668f301b934d5a6c7511aa78c056d79f,63,43.98,null,SHE-SNC-62001-XXXL-BLK,SHE-SNC-62001-XXXL-ATB,,,
2024-02-17 01:33:54.732000,ajs-next-6cc6d29ae5e6b60498dadecfebc0eb0c,71,55.89,null,SMNT-FS-22423-S-OCN,TRU-SPB-10022-S-BLK,TRU-SPB-10022-M-BLK,,
2024-01-19 23:34:42.183000,ajs-next-a9fdc67b8984d9748bcbac554c11d0f2,63,33.98,null,SHE-SNC-62001-S-BLK,,,,
2024-02-13 13:10:22.997000,ajs-next-8d31799ed8c76af1d04c40768f49852f,71,45,null,TRU-SPB-10022-S-BLK,,,,
2024-03-10 16:07:13.759000,ajs-next-c3a33be0220a67f8c2c794fa9448c57e,80,16.99,null,TRU-MGS-38422-014-BLK,,,,
2024-03-11 14:49:11.140000,ajs-next-610fa7e6db64f38b9b66bf799bf601a4,71,28.99,null,TRU-SPB-10022-S-BLK,,,,
2024-03-07 20:27:54.071000,ajs-next-e3de0083851cb6d23f0913da6828447b,71,54.99,null,TRU-SPB-10022-S-RST,,,,
2024-04-04 16:48:34.285000,ajs-next-58f54fbe4df1e48024de5abe54d8e5b3,63,65.97,null,SHE-SNC-62001-L-RST,SHE-SNC-62001-L-MBR,SHE-SNC-62001-L-ATB,,
2024-04-04 16:40:47.300000,ajs-next-736ddbbf887e532d8ddab82a4c667e59,71,73.99,null,TRU-SPB-10022-S-BLK,TRU-CSB-10400-S-BLK,,,
2024-03-10 20:29:35.976000,ajs-next-c168e8267ba07208bd05a26ba64167cd,66,19.99,null,SHE-SNC-62001-S-MBR,,,,
2024-04-11 05:36:30.528000,ajs-next-f83164897911301c24fa2799f9eadb90,96,19.99,null,TRU-SB-91404-L-WHT,,,,
2024-04-10 11:54:04.588000,ajs-next-747d01dc362d5b53b76051601b0c2acb,494,83.11,null,TRU-SPB-10022-S-BLK,SHE-SNC-62001-M-NUD,,,
2024-03-25 07:32:20.641000,ajs-next-f421809af7b9b86086957344e98660f1,71,26.99,null,TRU-SPB-10022-2XL-BGE,,,,
2024-04-11 14:48:59.087000,ajs-next-b2531c3deeadd681825938106fafafe8,80,29.42,null,TRU-SPB-10022-M-RST,,,,
2024-01-16 19:57:44.804000,ajs-next-cb7d17cbaa9a049b6194ab20f5511a3f,63,33,null,SHE-SNC-62001-S-BLK,,,,
2024-02-02 16:41:27.912000,ajs-next-8d5ddbb757ed9a9fe67da8d1aa285217,63,33,null,SHE-SNC-62001-S-BLK,,,,
2024-04-08 14:20:43.927000,ajs-next-bf709170258479da4ee3722c385a4292,98,59.59,null,SHE-SP-54008-XSS-CHT,TRU-CSB-10400-S-BLK,SHE-EMS-52002-S-BLK,,
2024-04-11 16:01:29.545000,ajs-next-508f4dfd7b416a6522f7b9c00210887c,613,47.98,null,SP-SL-XLXXL-BLK,SHE-SNC-62001-XL-BLK,,,
2024-01-25 16:04:10.409000,ajs-next-85b78e679c15d5edca9f73931b43c9b5,63,36.18,null,SHE-SNC-62001-S-BLK,,,,
2024-03-05 03:00:25.519000,ajs-next-5e95833b20d7df6c11bc8a564d6690ea,,27.98,104,EMP-HWS-55020-ML-BLK-40197877039238,,,,
2024-04-11 09:29:46.974000,ajs-next-a78d4b64a11f8b37c696f9b33021708f,66,41.98,null,SHE-OBS-73005-2XL-BLK,SHE-OBS-73005-2XL-BGE,,,
2024-04-10 13:22:38.975000,ajs-next-6010b2cf1eaaac163b42c2d3a77e97ee,66,15.99,null,SHE-SP-54008-XLXXL-BGE,EMP-HWOP-31048-2XL-BLK,,,
2024-04-05 15:28:45.428000,ajs-next-f6dd52064b2ba81635021807197ec44e,303,60,null,TRU-SB-91404-M-WHT,TRU-LAB-10210-M-BGE,TRU-LAB-10210-M-BLK,,
2024-04-08 06:53:36.709000,ajs-next-75782daf51fe4bd75721ddfaa36c5817,66,39.98,null,SMNT-WB-22428-LTGRAY,EMP-HWBS-18437-XL-BLK,EMP-HWBS-18437-XL-NUD,,
2024-04-04 22:47:40.287000,ajs-next-62331facef1197374ff10466a9ed6459,66,28.99,null,SHE-HWS-55021-XLXXL-BLK,TRU-CSB-10400-XL-BLK,,,
2024-03-23 18:03:38.498000,ajs-next-68614285d2b8a31bb920860c30ffc8f2,68,49.98,null,SHE-HWS-55021-XLXXL-BLK,SHE-TKC-62008-XXL-BLK,,,
2024-03-17 17:02:12.258000,ajs-next-6b79d77b00f99f15c3460a0ec95a8997,71,86.97,null,TRU-SPB-10022-XL-BGE,TRU-WSB-10024-XL-WHT,TRU-WSB-10024-XL-BLK,,
2024-03-30 22:05:37.990000,ajs-next-cea303c7c0e8ecfca68e99b4c9ea974e,,28.99,52,TRU-SPB-10022-S-BLK-39550550769798,,,,
2024-04-09 12:29:39.365000,ajs-next-178d4fca03a26abe0cc471a7efdf5612,80,58.84,null,TRU-SPB-10022-S-BLK,,,,
2024-03-20 20:25:03.262000,ajs-next-5cf6e1388e760c88ea42ebdf404e990d,66,63.96,null,TRU-SB-91404-4XL-BLK,TRU-RSB-97097-4XL-BLK/WHT,EMP-HWC-42024-3XL-BLK,,
2024-02-01 17:02:05.708000,ajs-next-538e87ea148faf8b4f51ac1090e5faf6,63,36,null,SHE-SNC-62001-S-BLK,,,,
2024-04-05 20:46:03.766000,ajs-next-0d39fbd7c000e77791a2791b8c802559,71,108.97999999999999,null,SHE-SP-54008-XSS-CHT,TRU-SPB-10022-S-BLK,TRU-CSB-10400-S-BLK,SHE-EMS-52002-S-BLK,
2024-01-22 15:37:35.368000,ajs-next-1bc7d73d75a8a07a9d5645344d1e3d1e,63,33,null,SHE-SNC-62001-S-BLK,,,,
2024-04-11 14:32:42.964000,ajs-next-d4f553bf4bf010d2b7d803cdfd3baeab,421,50,null,TRU-SPB-10022-4XL-LVD,TRU-SPB-10022-4XL-NUD,,,
2024-01-26 14:29:54.110000,ajs-next-267f4fd8ee039ee67715f8b78b4076d9,63,36.42,null,SHE-SNC-62001-S-BLK,,,,
2024-03-31 18:18:49.667000,ajs-next-4ab637c62479a91df592b88b8e1b3a09,96,15.99,null,TRU-SB-91404-L-WHT,,,,
2024-03-23 14:04:34.379000,ajs-next-da5ab676f119f1cbe89f56fcc16abd29,68,49.98,null,SHE-HWS-55021-XLXXL-BLK,SHE-TKC-62008-XXL-BLK,,,
2024-04-11 13:49:38.542000,ajs-next-c5cc426fa6153aa8f22cc29169029c29,98,95.94999999999999,null,SHE-SSST-48001-3XL-BLK,SHE-EMS-52002-3XL-BLK,TRU-MSB-51422-1624-BLK,EMP-HWS-55020-XXXXL-BLK,EMP-HWBS-42066-2XL-BLK
2024-01-10 23:11:11.372000,ajs-next-1156297996e262c499f5aa966ac872b0,63,33.12,null,SHE-SNC-62001-S-BLK,,,,
2024-02-07 18:41:39.758000,ajs-next-2fa33772692826d671c3f6c7153c9c32,63,33,null,SHE-SNC-62001-S-BLK,,,,
2024-02-16 21:25:25.474000,ajs-next-b8f815e0cc70280f8108df1764117a56,303,85.97,null,SMNT-FS-22423-L-OCN,TRU-LAB3-10210-2XL-BGE,TRU-LAB-10210-3XL-BGE,TRU-SB-91404-S-NUD,
2024-02-24 06:47:55.615000,ajs-next-6620c28b6282e2efa3b88b69f4d22303,63,37.98,null,SHE-SNC-62001-XXXL-BLK,SHE-SNC-62001-XXXL-BLK,,,
2024-02-21 02:51:00.009000,ajs-next-9d4fafe9cebee1f48e8d13f7ecd6bb43,66,88.96,null,EMP-OBC-73001-2XL-BLK,EMP-HWBS-18437-2XL-BLK,EMP-CP-44001-S-BLK,,
2024-04-11 16:52:19.176000,ajs-next-6f8a4cd7489617d7eef2ba9b26800693,98,29.99,null,SHE-EMS-52002-L-LAT,,,,
2024-03-15 16:06:38.646000,ajs-next-773e6eff051810ebb3e26bf196d5c7bb,71,54.99,null,TRU-SPB-10022-S-BLK,,,,
2024-04-10 12:52:39.012000,ajs-next-3f64062cd424a9de4a380010b1c930eb,494,83.11,null,TRU-SPB-10022-S-BLK,SHE-SNC-62001-M-NUD,,,
2024-01-27 16:11:06.991000,ajs-next-d4450e99776452122fd591a27d9e523e,303,32.99,null,TRU-LAB3-10210-XL-BGE,,,,
2024-04-11 10:46:02.414000,ajs-next-cffeed66c9f6e6a308c872bdfccea5ed,60,23.99,null,SHE-HWS-55021-XLXXL-BGE,,,,
2024-02-20 01:10:37.451000,ajs-next-d5616e8da1473f880f14b5fe2e65e9bb,66,88.96,null,EMP-OBC-73001-2XL-BLK,EMP-HWBS-18437-2XL-BLK,EMP-CP-44001-S-BLK,,
2024-03-26 21:44:01.334000,ajs-next-0b877417fe3c08fab28f90b80f1330f1,488,21.99,null,SHE-SNC-62001-L-WHT,,,,
2024-03-05 23:18:04.479000,ajs-next-22151b1278caf4e627107e93bd423d92,493,55.8,null,TRU-SPB-10022-S-RST,,,,
2024-02-17 23:27:30.432000,ajs-next-2d4445f75273e4c062df7b832c8f8972,66,55.97,null,EMP-HWL-42002-L-BLK,SHE-CSL-41402-XL-BLK,,,
2024-02-26 05:50:07.442000,ajs-next-574d71c33af4cf10ec6b27855c9d7ee2,62,123.96,null,EMP-HWL-42075-S-BLK,,,,
2024-04-11 15:57:21.383000,ajs-next-bdfe43d52de7fca7b979e17d49aceebb,613,47.98,null,SP-SL-XLXXL-BLK,SHE-SNC-62001-XL-BLK,,,
2024-04-11 15:58:39.138000,ajs-next-e93c5093af383ce0cf826eab6c859075,613,47.98,null,SP-SL-XLXXL-BLK,SHE-SNC-62001-XL-BLK,,,
2024-03-05 14:33:11.211000,ajs-next-aa94ddb1290bbacd8fad160ec5da5a16,71,54.99,null,TRU-SPB-10022-S-RST,,,,
2024-04-04 23:29:19.033000,ajs-next-1d5fa4d7bd0b843dd238d78721c2e75c,71,73.99,null,TRU-SPB-10022-S-BLK,TRU-CSB-10400-S-BLK,,,
2024-04-01 14:46:24.792000,ajs-next-3a6db448e2d9291fdc43e0d8ab8068b9,71,45,null,TRU-SPB-10022-S-BLK,,,,
2024-02-24 10:27:43.202000,ajs-next-0cf7676588b3a7bf5aca7a2ba15b7ced,63,43.98,null,SHE-SNC-62001-XXXL-BLK,SHE-SNC-62001-XXXL-ATB,,,
2024-04-11 01:31:33.462000,ajs-next-e8ac97c3d6a4587ecfe599694b99bd55,121,60,null,TRU-LAB-10210-M-BGE,TRU-LAB-10210-M-BLK,,,
2024-04-11 13:26:07.117000,ajs-next-7751de06528300c62479c86852a91702,68,25.99,null,SHE-HWS-55021-ML-CHT,,,,
2024-02-05 17:04:17.179000,ajs-next-f889f8a042dc4887634732e5c888b8b6,307,95.96,null,SHE-HWS-55021-XXXL-SND,SHE-HWS-55021-XXXL-BLK,TRU-RSB-97097-XL-HTRC,TRU-RSB-97097-XL-BLKC,TRU-RSB-97097-XL-WHTC
2024-04-05 15:32:55.628000,ajs-next-75181b0176c564bb095675c146d1c22a,303,60,null,TRU-SB-91404-M-WHT,TRU-LAB-10210-M-BGE,TRU-LAB-10210-M-BLK,,
2024-03-12 15:40:32.049000,ajs-next-ea7b2a4ae701c2381ac30cfee23df47f,71,54.99,null,TRU-SPB-10022-S-BLK,,,,
2024-04-01 13:48:01.183000,ajs-next-b38451a77dc5eb5a5db2357cf44afe33,493,45.66,null,TRU-SPB-10022-S-BLK,,,,
2024-04-10 14:46:03.004000,ajs-next-5b0c665f086476755147de9ccf149fe8,117,27.99,null,SHE-EMS-52002-M-BLK,,,,
2024-04-05 20:46:45.104000,ajs-next-d8d7c454ebdbfe03f8723cff233cea9b,98,109.86999999999999,null,SHE-SP-54008-XSS-CHT,TRU-SPB-10022-S-BLK,TRU-CSB-10400-S-BLK,SHE-EMS-52002-S-BLK,
2024-01-16 23:44:36.483000,ajs-next-65db743447570c71019dea9b3bf2a762,63,33,null,SHE-SNC-62001-S-BLK,,,,
2024-03-05 00:13:43.905000,ajs-next-ca3e45e2c1a575d86b53d0ed3d8f6517,,27.98,104,EMP-HWS-55020-ML-BLK-40197877039238,,,,
2024-04-11 17:45:22.950000,ajs-next-ff0ffcdc4aead373d763a4ae396a4b68,441,115.96,null,SHE-HWL-42075-3XL-GRAY,EMP-HWL-42075-3XL-BLK,EMP-HWOP-31048-2XL-LAT,,
2024-04-11 00:08:10.690000,ajs-next-83d25f596fe77e63bbe45826a52a7429,66,165.95000000000002,null,SHE-SSST-48001-L-BLK,EMP-SSB-81068-L-BLK,EMP-SLS-81005-L-BLK,SHE-SSST-48001-L-BLK,SHE-SSST-48001-L-WHT
2024-04-08 19:34:49.842000,ajs-next-a72981467f9d2694d921f1208dec6545,98,58.98,null,SHE-SP-54008-XSS-CHT,TRU-CSB-10400-S-BLK,SHE-EMS-52002-S-BLK,,
2024-02-19 08:59:10.621000,ajs-next-a3cd639ec70c943a6eb3bd7c995d4797,-1,55.97,null,EMP-HWL-42002-L-BLK,SHE-CSL-41402-XL-BLK,,,
2024-02-24 06:49:33.954000,ajs-next-4704db668deff60dff574c2b60530c08,63,37.98,null,SHE-SNC-62001-XXXL-BLK,SHE-SNC-62001-XXXL-BLK,,,
2024-02-18 13:12:39.943000,ajs-next-c8da99bb9afba4827c877c87d853902f,66,42.98,null,EMP-OBC-73001-2XL-BLK,EMP-HWBS-18437-2XL-BLK,,,
2024-04-04 19:13:27.179000,ajs-next-6e1d4bf13a7bb3ae68881b1a142adb0b,71,73.99,null,TRU-SPB-10022-S-BLK,TRU-CSB-10400-S-BLK,,,
2024-04-11 16:16:27.126000,ajs-next-ed1047786235f82a7c1c155d1b5555ec,69,18.99,null,EMP-HWT-98099-L-NUD,,,,
2024-03-10 05:41:50.482000,ajs-next-76ada9841029cd2108cd1e96165e082d,108,74.97,null,EMP-SSB-81068-L-BGDY,EMP-SSB-81068-L-BLK,EMP-BBT-81007-XL-BLK,,
2024-03-11 20:13:53.089000,ajs-next-30e8fe9317f4f77af9746a591077d5e7,303,54.96,null,TRU-LAB-10210-M-BLK,TRU-LAB-10210-M-WHT,,,
2024-04-05 10:58:19.354000,ajs-next-c57ac0a54b44e02ec196ad0fa6ece2db,256,32.99,null,SHE-BHEB-13402-L-CHAI,,,,
2024-01-08 21:20:51.830000,ajs-next-0fd78333273d1272a2ea7b78d4793109,63,32.99,null,SHE-SNC-62001-S-BLK,,,,
2024-02-20 21:52:32.358000,ajs-next-796a95498d9ddcaafce4c6c25778a2e3,303,32.99,null,TRU-LAB3-10210-XL-BLK,,,,
2024-04-01 19:15:21.926000,ajs-next-8dedd6c5b7b25f3579d61e6d49b45c46,66,89.68,null,TRU-SPB-10022-S-BLK,TRU-CSB-10400-S-BLK,,,
2024-04-11 13:43:13.808000,ajs-next-97b06ede76d97324384b69417a1de214,98,95.94999999999999,null,SHE-SSST-48001-3XL-BLK,SHE-EMS-52002-3XL-BLK,TRU-MSB-51422-1624-BLK,EMP-HWS-55020-XXXXL-BLK,EMP-HWBS-42066-2XL-BLK
2024-04-04 16:51:46.348000,ajs-next-4322615b7e2c87137ec49687d3d6f068,63,93.96,null,SHE-SNC-62001-L-RST,SHE-SNC-62001-L-MBR,SHE-SNC-62001-L-ATB,EMP-WTS-87045-2XL-BLK,
2024-04-11 15:35:54.525000,ajs-next-7fd566e3460481520a05a7174c827f34,66,29.42,null,SHE-SP-54008-XLXXL-BLK,EMP-HWS-55020-XLXXL-BLK,,,
2024-01-27 15:59:57.569000,ajs-next-bb4e81133b8160073dbc81bb01d7c1ce,121,32.99,null,SP-SL-XLXXL-NUD,TRU-LAB3-10210-XL-BLK,,,
2024-01-27 15:52:54.541000,ajs-next-df72fd3ff41b52e293eba83f2383c923,121,32.99,null,SP-SL-XLXXL-NUD,TRU-LAB3-10210-XL-BLK,,,
2024-03-26 20:47:42.168000,ajs-next-8e1a119486545d07ed88a6acbbf819d0,66,15.99,null,TRU-SB-91404-L-WHT,,,,
2024-03-07 16:53:11.955000,ajs-next-88362027826569e38fb1d68c8d295b69,71,54.99,null,TRU-SPB-10022-S-RST,,,,
2024-03-22 12:09:25.031000,ajs-next-e7bc599866adb285c51b2bd9e11de884,80,28.99,null,EMP-SP-SL-54001-XLXXL-SND,TRU-WSB-10024-4XL-BLK,,,
2024-03-15 17:19:41.503000,ajs-next-faa86cba767a0d16dbe34c78d9190dbf,493,55.8,null,TRU-SPB-10022-S-BLK,,,,
2024-04-11 17:30:26.670000,ajs-next-a1c43ea199d77e08f99c74e8b88fe919,66,28.99,null,TRU-CSB-10400-3XL-BLK,,,,
2024-02-23 15:41:51.019000,ajs-next-d2a05fffe1b72e67f146a8514285c261,71,54.99,null,TRU-SPB-10022-S-RST,,,,
2024-02-09 21:12:29.748000,ajs-next-9bd3a30bb1198056486dbc1479319a14,63,53.989999999999995,null,SMNT-TB-22411-DRKSHRPNK,SHE-SNC-62001-S-BLK,SHE-SNC-62001-S-BLK,,
2024-01-22 20:41:40.024000,ajs-next-49765ea4aa22b9ff36c55f5a3454abab,63,33,null,SHE-SNC-62001-S-BLK,,,,
2024-01-27 17:43:38.949000,ajs-next-52a93ec1c701f6302dbc106ad275476c,303,32.99,null,TRU-LAB3-10210-XL-BGE,,,,
2024-02-02 14:32:08.924000,ajs-next-317d85b5f05f02468803ddd04ae50d1e,61,26.99,null,TRU-WSB-10024-XL-BLK,,,,
